Employee_ID,Attrition_rate
EID_22713,0.3581393251004671
EID_9658,0.34681893329853797
EID_22203,0.2701655246147119
EID_7652,0.2556729743308982
EID_6516,0.164876640113626
EID_20283,0.1823278330701004
EID_21014,0.16785908718610199
EID_7693,0.28884814763376515
EID_13232,0.20644669542108526
EID_6515,0.255765343851533
EID_13639,0.2575507828780944
EID_14669,0.3469171108853686
EID_16537,0.18826701576469532
EID_5782,0.24786774263031092
EID_20157,0.23440074429845656
EID_1855,0.21414600898737904
EID_20748,0.2673279638607216
EID_23179,0.2047065354418589
EID_12838,0.16181918346072488
EID_21656,0.10003683206786881
EID_8844,0.24298046676077692
EID_1536,0.1449838547149299
EID_8822,0.20460237569012768
EID_11398,0.21984658328228637
EID_12965,0.1404146935541792
EID_5204,0.15753571175945866
EID_10030,0.2562889649249969
EID_13227,0.24141007913584747
EID_20607,0.20752059357333652
EID_14070,0.20065375526804483
EID_3755,0.22483481851471204
EID_5459,0.20795421326539396
EID_7697,0.15757781495505171
EID_3935,0.1929556681638964
EID_19046,0.19056857033750535
EID_4040,0.2168950794688776
EID_17730,0.14165123207532204
EID_4995,0.15216165051299682
EID_24653,0.21138624976898004
EID_6978,0.23671325181487535
EID_13775,0.19669253808083223
EID_14608,0.1587877033439134
EID_3148,0.43688226124459245
EID_24868,0.23636197951303245
EID_5521,0.27238133613240517
EID_21155,0.10162663315459655
EID_3840,0.2630685727030928
EID_10646,0.1690248848308228
EID_6711,0.1735635600042078
EID_16247,0.1455954440864384
EID_16789,0.21488886588560754
EID_17967,0.10465161992338182
EID_13270,0.2641466741155713
EID_18462,0.12144760335052351
EID_22248,0.30259459782441905
EID_22693,0.2665705901314182
EID_25662,0.23747950471611817
EID_23346,0.18772860677600892
EID_4437,0.21549517134996768
EID_18108,0.2680328213773982
EID_7000,0.10798436020972531
EID_22770,0.2751192015481195
EID_7816,0.1934369529567221
EID_19615,0.13758847861782497
EID_23807,0.2867590787555651
EID_16764,0.19347287949189762
EID_16818,0.1403937404800671
EID_22712,0.11565694285597757
EID_18198,0.2390799672167804
EID_11154,0.2682798420725686
EID_22137,0.1870053990570524
EID_11655,0.13794730842998318
EID_18514,0.2972564322424796
EID_24742,0.17535255422152018
EID_16019,0.17193669418318933
EID_7357,0.23638252705102133
EID_20106,0.32437618670136864
EID_13284,0.2803820567108393
EID_5451,0.2941102882018133
EID_19728,0.2909868084839248
EID_9178,0.18988832942950903
EID_13177,0.11856201193701277
EID_14300,0.2502230424817141
EID_4379,0.3136799062015198
EID_11285,0.23147116491633782
EID_14882,0.18652784783644571
EID_9969,0.14526014223986755
EID_23643,0.16048579269361768
EID_5935,0.3565094064987958
EID_7741,0.12907837775389286
EID_6176,0.23844518800368447
EID_5418,0.3551230889664021
EID_20626,0.30101593559830536
EID_1725,0.2712196700730045
EID_14317,0.1733399699704649
EID_12120,0.1556515454745865
EID_20264,0.16546331569612277
EID_16691,0.1487759704277404
EID_1093,0.13661253308206822
EID_2565,0.15023703763943771
EID_11463,0.16744287141837155
EID_12005,0.12105661678742884
EID_10326,0.17337557693050074
EID_12582,0.1297657420735397
EID_18228,0.1744845418267975
EID_11670,0.18935980021428303
EID_24257,0.19453291052227348
EID_7024,0.14902122136644416
EID_10382,0.20753893965066528
EID_20210,0.17921847769928334
EID_10294,0.16116461835759296
EID_19941,0.32270679919633694
EID_25572,0.17973705486817274
EID_7758,0.19900117700908337
EID_22718,0.31128088446638036
EID_1078,0.23219679908595534
EID_8227,0.12857383212304171
EID_1702,0.4216404704628328
EID_3532,0.20590493668734833
EID_22452,0.17622851125187095
EID_3019,0.2549515906127344
EID_22264,0.19288086373585162
EID_9866,0.18272094925962806
EID_3520,0.2151664521671227
EID_21098,0.3131222303804948
EID_1186,0.07732764921341342
EID_12355,0.1701644470706968
EID_11020,0.13963581486928453
EID_19193,0.1647338878455966
EID_17787,0.14897601045712172
EID_13719,0.10814178742641078
EID_24449,0.2258281018426947
EID_12957,0.1809078510201121
EID_24794,0.19842555176697002
EID_2866,0.16022988911940575
EID_10563,0.10779731221341997
EID_22492,0.3659097022271921
EID_4106,0.2273150735924439
EID_6648,0.178085063453702
EID_7209,0.15350508151260997
EID_9692,0.1798919577308798
EID_22763,0.12048098647050964
EID_12622,0.19806572604349598
EID_9831,0.14219535708587525
EID_5731,0.1837856678115706
EID_1114,0.14914880830655597
EID_25017,0.19825913873966403
EID_22956,0.09437223486339692
EID_5549,0.21511378579945842
EID_12022,0.35316885523217434
EID_8034,0.15152833820671024
EID_20644,0.07740689085641002
EID_20125,0.40697365503853594
EID_21957,0.30424541908406777
EID_8870,0.16990085491109044
EID_2305,0.2042057946988049
EID_3977,0.14740086855388843
EID_14845,0.13086831941431387
EID_6629,0.2383706609419185
EID_14577,0.3363286128973009
EID_24509,0.16158943212322316
EID_1530,0.15038374178478947
EID_21524,0.17557071037130495
EID_6647,0.21964011023399227
EID_19730,0.2745529151639581
EID_4424,0.11067097117620263
EID_7964,0.17209422248673872
EID_6289,0.12839761672142877
EID_2899,0.1507522959366134
EID_2827,0.1855801628861378
EID_8801,0.13012752394312987
EID_20454,0.22636462657541498
EID_18988,0.23297868083720172
EID_8405,0.15951918331297038
EID_14497,0.18752194181859774
EID_11769,0.25693312169408905
EID_21353,0.1992538959800273
EID_2221,0.18701416931078635
EID_13218,0.2506202277724761
EID_4576,0.15822524667108023
EID_17470,0.2074175920875232
EID_14817,0.24098853133625517
EID_21845,0.1805611003049357
EID_21987,0.23100450222484567
EID_1168,0.21718508653960503
EID_14315,0.2726093376321995
EID_5043,0.18338542774072836
EID_1967,0.16882952808065396
EID_22274,0.24186357140059322
EID_11091,0.07072316627613415
EID_18421,0.2681409956271424
EID_8316,0.17792919315732802
EID_13308,0.1941233334987057
EID_19481,0.1868579774259122
EID_17732,0.21331691613003217
EID_4504,0.17376246643362633
EID_2539,0.3592081286334517
EID_19529,0.19299347882362328
EID_2279,0.26863935494932517
EID_14508,0.19716868183069136
EID_12241,0.16239872249073023
EID_11530,0.23084572952881324
EID_20147,0.20744714655274885
EID_6154,0.19564940277828582
EID_3523,0.18701466617525953
EID_20453,0.3193736965103487
EID_11929,0.24242146924781244
EID_12840,0.19141797559518345
EID_22320,0.13597038000910733
EID_25383,0.10276150071204718
EID_10731,0.24906049992763737
EID_1017,0.25950404655468856
EID_1819,0.2457653210938855
EID_22849,0.13021331689771887
EID_12290,0.19803855617323124
EID_24238,0.09296987073233927
EID_3105,0.21766387169596316
EID_14242,0.16301545615611635
EID_16569,0.22408617522656069
EID_8094,0.26195219864523533
EID_7824,0.3493183076002583
EID_8978,0.15419683585788324
EID_25314,0.2150991280857511
EID_17810,0.1714133966603386
EID_14856,0.042202972747269835
EID_22144,0.25318370672073115
EID_23603,0.0778599195121783
EID_7211,0.24075533063724686
EID_19340,0.4626418682837004
EID_1501,0.12994901289700908
EID_22111,0.29327773035301435
EID_16147,0.23107689989178024
EID_16746,0.21818216998581416
EID_20777,0.20025351964151908
EID_12999,0.23969930952583823
EID_21663,0.16447661594403976
EID_11862,0.15414849809775275
EID_17683,0.27355510500906716
EID_19819,0.18775620689159467
EID_21562,0.1995770572536541
EID_24390,0.17712462510253338
EID_14444,0.26096479552308155
EID_3261,0.05581030304166861
EID_7752,0.21151829465622562
EID_3033,0.22040765950456134
EID_22433,0.13582931284270108
EID_23727,0.22275677475352082
EID_24107,0.1686649277615116
EID_22537,0.2186712964266625
EID_13645,0.09471267143452802
EID_16021,0.27516696546050723
EID_19800,0.2748572178302756
EID_1944,0.1945099588802947
EID_15868,0.20748748374745532
EID_22188,0.34911677647152384
EID_13833,0.19114490563186398
EID_15028,0.21413539357739955
EID_24861,0.2087232681290858
EID_13033,0.12412015112426386
EID_23673,0.10866283821620702
EID_13265,0.16499844282425938
EID_23411,0.20740654164345787
EID_3761,0.20191938318626287
EID_7299,0.1250717911223846
EID_2379,0.2651602312266565
EID_18863,0.12462347947463576
EID_12115,0.3288569334187598
EID_23879,0.12474984067497757
EID_16586,0.22686541278819214
EID_19003,0.13411797278084758
EID_11107,0.13180730620054262
EID_15416,0.12326047658797641
EID_19214,0.1695138018733271
EID_5135,0.241076087631283
EID_22464,0.2716737026697355
EID_22759,0.19810119586954827
EID_17833,0.2258902813628325
EID_17627,0.2732013276229493
EID_25730,0.2735725321566206
EID_2377,0.19525854616012378
EID_18085,0.12281856217242261
EID_14096,0.14703863048641808
EID_8384,0.22152870934782146
EID_17105,0.4605251709479002
EID_9929,0.21769102924760886
EID_13267,0.31708430875572685
EID_12954,0.1674324069493099
EID_4464,0.13681060364085645
EID_11464,0.2106339587274127
EID_19308,0.15018593552363144
EID_17530,0.13544536174289437
EID_6981,0.23548020293480534
EID_19951,0.14442319936417586
EID_1100,0.2559745603555976
EID_25145,0.13283880976900955
EID_15614,0.14124852740107152
EID_2961,0.20218666030646523
EID_1742,0.13978198576194534
EID_2843,0.18356147188257993
EID_9549,0.31845161968439833
EID_12832,0.22420420449558695
EID_17914,0.3469008448377292
EID_22832,0.23231269090182333
EID_5755,0.2540855569310974
EID_1141,0.24443056310099934
EID_18954,0.20306306116874004
EID_10824,0.17280441862219634
EID_24478,0.17248346044072016
EID_14916,0.13482101157980575
EID_4434,0.3035845996432901
EID_23650,0.22233351350881952
EID_16556,0.1712581999806712
EID_24656,0.26204180028146673
EID_25965,0.17729616246443405
EID_9279,0.2243144435989386
EID_13802,0.16260494621594435
EID_2748,0.17195855683936165
EID_17346,0.24216814184658753
EID_1171,0.29299571996777535
EID_1552,0.2001506588655378
EID_20674,0.17039676146192828
EID_2475,0.2754504232630953
EID_16714,0.14666683951254375
EID_7857,0.19176657763164667
EID_3294,0.1329578169003064
EID_2280,0.12007690082633163
EID_10203,0.09189664015207008
EID_22162,0.17519384561617962
EID_10438,0.10988804662409773
EID_12898,0.3821812753857495
EID_4358,0.14788498223115992
EID_6179,0.18473786881267668
EID_2538,0.14352451386587195
EID_13110,0.18085071314331636
EID_24585,0.24811013527342043
EID_1006,0.27809696873365997
EID_11632,0.19986402244489096
EID_21011,0.1735133422108309
EID_16869,0.2874560432014254
EID_20564,0.27828793567197696
EID_12996,0.20865792647990772
EID_1503,0.2852160934831784
EID_23053,0.20024743381142265
EID_22049,0.13251870951451242
EID_4346,0.2489278246232534
EID_1887,0.18742789514684016
EID_16849,0.09317449482106013
EID_10071,0.3080875687600431
EID_11265,0.14413724379808548
EID_12611,0.12014378021690518
EID_25542,0.2346531479850171
EID_11582,0.3481546373016565
EID_19550,0.2597026252994862
EID_5351,0.1215104993603055
EID_3305,0.1255808980103191
EID_18846,0.16057317285803263
EID_24764,0.106120636569024
EID_2191,0.1797062426290564
EID_6314,0.14059530939188675
EID_23248,0.20375368770133073
EID_4570,0.19670294508233244
EID_16415,0.1646153012487388
EID_11002,0.275716240571162
EID_20498,0.169614282926251
EID_7846,0.14438631698682988
EID_24121,0.2011573773579707
EID_7536,0.10036144373266183
EID_2015,0.25143081893119035
EID_7934,0.21029087524293083
EID_20903,0.09917197602159657
EID_17535,0.21425865342323172
EID_19760,0.18624536788734025
EID_9550,0.1869706434166208
EID_4261,0.2918425975485155
EID_19753,0.285970709604879
EID_13542,0.12837792379413052
EID_24283,0.15855589817405405
EID_7552,0.3075759748654117
EID_11577,0.18625327833426292
EID_3228,0.19909655085844424
EID_17468,0.13438608077933453
EID_15815,0.1985824731662051
EID_2093,0.09112660354896833
EID_21356,0.22513945264278407
EID_12357,0.1982524412431309
EID_18495,0.07113030111291593
EID_5098,0.29755579163311346
EID_12691,0.12578449878076106
EID_13240,0.21985867754377683
EID_19312,0.311374710220485
EID_23914,0.15626107186714158
EID_23175,0.15614197543264122
EID_15413,0.3908795970827759
EID_4785,0.12545104179259983
EID_25933,0.22408981022907107
EID_22705,0.23480877574521655
EID_19350,0.24903558290512934
EID_5369,0.1967243700524732
EID_20410,0.1362718167837927
EID_12557,0.23268128494552417
EID_17678,0.31264719853198897
EID_1342,0.22384883503089154
EID_12230,0.31050066265851134
EID_1311,0.23039001087434646
EID_5860,0.31488351925509805
EID_4259,0.24310605816136224
EID_10209,0.19734741920859847
EID_2300,0.3502521791190246
EID_17408,0.1031227448288615
EID_1883,0.1577071820419624
EID_1053,0.311887202241121
EID_23610,0.1792475265159005
EID_17585,0.18332844862306974
EID_20845,0.16161471967638136
EID_15683,0.13317892674219267
EID_11976,0.26664563516391854
EID_12031,0.16023442062260235
EID_1711,0.1356470324496312
EID_6239,0.16357556011849736
EID_25541,0.10952302166634599
EID_9308,0.2635431321760742
EID_18168,0.24580705949887008
EID_11934,0.235177781975999
EID_23472,0.24409358416505603
EID_13731,0.2141591142636769
EID_16069,0.2089181196275783
EID_18276,0.13992627569175026
EID_6141,0.17119273443750754
EID_12061,0.30544462963920743
EID_9450,0.24131024864795703
EID_21730,0.17518120840750417
EID_19506,0.187973277179917
EID_13552,0.15358796428744464
EID_9945,0.19819280546894788
EID_1924,0.3334748668117461
EID_18453,0.33753019794164335
EID_20225,0.27895772572989586
EID_18673,0.20485608330277122
EID_11420,0.2235782098333789
EID_16631,0.17906103868143433
EID_21237,0.19311279103633894
EID_5015,0.26018786806598987
EID_20179,0.29029908402704047
EID_12073,0.20840009523942185
EID_21147,0.15307228702400422
EID_6714,0.2409192175958216
EID_10645,0.14301311294668345
EID_18298,0.21102966250149943
EID_2640,0.3671086214415229
EID_2318,0.23889712615922246
EID_25226,0.1557781757077268
EID_24099,0.12428537162917497
EID_20938,0.17850942196541658
EID_8377,0.08096393103505113
EID_7023,0.2006187135453595
EID_11385,0.16799535965238202
EID_15016,0.11738199583044814
EID_25794,0.37941000752129667
EID_11494,0.1870769776319239
EID_2425,0.1554744654686617
EID_9847,0.32419096145979587
EID_3570,0.21418587685262552
EID_13573,0.07840375907595341
EID_13780,0.18100124051811603
EID_2949,0.22506865311650076
EID_19834,0.2202392074443918
EID_11384,0.2814179984399061
EID_23154,0.16772971116948546
EID_9337,0.12697912851490198
EID_3653,0.16919717913844232
EID_4850,0.21807275265969478
EID_16283,0.1802590326249353
EID_5107,0.3274141972706478
EID_25156,0.13345741311149403
EID_17223,0.28854623261653245
EID_14695,0.11955308464436216
EID_11374,0.2901192952211395
EID_13672,0.3284314624500592
EID_6782,0.16737399960422425
EID_25074,0.32833081275868087
EID_21087,0.20231691427327095
EID_13017,0.28284536893528905
EID_9947,0.43047406548434486
EID_21221,0.1727783400448733
EID_21639,0.2103802873167148
EID_20333,0.1698520419688928
EID_2970,0.20330455095183747
EID_7624,0.15127126613313252
EID_15741,0.24047004190854793
EID_1312,0.2768637024535712
EID_19575,0.22040396003748308
EID_21047,0.1346911618779897
EID_11969,0.12834130873013974
EID_19145,0.19754863874021983
EID_9871,0.17936674226026011
EID_18852,0.10355904298142735
EID_22326,0.17021241931137157
EID_7259,0.18701151021315113
EID_21920,0.20988666288828906
EID_1436,0.1138662858985316
EID_8261,0.167883786041261
EID_23228,0.31987987499670917
EID_5560,0.18039336752476942
EID_22357,0.3486046402091482
EID_4816,0.1712227504403621
EID_10000,0.15269736836315462
EID_21908,0.2119466887568926
EID_14887,0.2518544203767894
EID_12497,0.15985773173742712
EID_17976,0.18378431905217457
EID_17356,0.16881953298467026
EID_9785,0.18523347953501984
EID_16224,0.3794815525395949
EID_6020,0.20179401235875488
EID_20716,0.18677284053954113
EID_11351,0.209354442768509
EID_20899,0.2549855191263757
EID_9718,0.17884007940431718
EID_9479,0.21503096745325634
EID_25048,0.3191875393970632
EID_23370,0.18404994671677438
EID_13877,0.37843215342506303
EID_12256,0.1479558590132164
EID_1903,0.29434532123112783
EID_8830,0.18472231915978954
EID_22060,0.10442848840308666
EID_11996,0.1515017143487582
EID_21061,0.15255112004789262
EID_22604,0.17881085753172193
EID_18463,0.10288390985544058
EID_11375,0.2509476602263741
EID_2685,0.3109036398332637
EID_16010,0.14976307351321047
EID_19288,0.20380601183186986
EID_9283,0.3877724953650019
EID_11122,0.10615922591617909
EID_6638,0.19391831308657254
EID_25516,0.15441398208834958
EID_3864,0.23502716208753732
EID_9746,0.1419225950826201
EID_8407,0.1926868455696635
EID_25463,0.23232146387463584
EID_23098,0.20630589601601132
EID_22512,0.14816522639672014
EID_14671,0.20141392186521506
EID_18482,0.19068428501829704
EID_8151,0.1341333733791545
EID_16624,0.17021905886646335
EID_1983,0.1881581121431907
EID_18445,0.21887132695180145
EID_11891,0.23266932983400102
EID_2010,0.18887979091419949
EID_4592,0.19000245318301026
EID_17412,0.18852122216428632
EID_24883,0.19666240234410856
EID_15661,0.18071697612675672
EID_11757,0.17936846326372857
EID_2627,0.2437840004879641
EID_13243,0.2458646933864594
EID_10917,0.14035985007025453
EID_4360,0.10539078556057026
EID_13536,0.21394056892993327
EID_10695,0.22463907323259444
EID_5746,0.07110104978960119
EID_1178,0.2706544269874918
EID_15290,0.19560060033352164
EID_3540,0.294597588638219
EID_14684,0.09958862693927774
EID_7914,0.10634751964025659
EID_23733,0.202095213003104
EID_5907,0.24095011133967184
EID_5142,0.17414225096657518
EID_7686,0.19453627126389272
EID_12078,0.17115567101992996
EID_4880,0.1549133080031154
EID_1527,0.1831982788062203
EID_15919,0.17762593093388254
EID_1260,0.1867006620428183
EID_22377,0.26872911623003426
EID_7876,0.12428879711079306
EID_1213,0.1200843800982656
EID_4161,0.14492012203404764
EID_3214,0.18904475889881106
EID_17651,0.20582873064362595
EID_8005,0.30079223791968507
EID_12852,0.1495605801032143
EID_21465,0.09596669397276622
EID_7371,0.1825796925290192
EID_25687,0.15913624719572408
EID_17222,0.1088008627251927
EID_1994,0.20857064039190884
EID_22384,0.30039867122840486
EID_6344,0.16990612275917097
EID_18801,0.3060393063125297
EID_13688,0.17688711001666665
EID_13779,0.3074785640616444
EID_24969,0.1850220955409693
EID_15311,0.27974167114354653
EID_9095,0.17002423684566204
EID_11675,0.10012457002039969
EID_14870,0.22217481380923956
EID_1575,0.26365534553316783
EID_7440,0.19876952223590932
EID_24259,0.2410862007960526
EID_19501,0.30849052037214375
EID_23743,0.08975612080558529
EID_13287,0.15709955279563198
EID_2226,0.1663765795402459
EID_22439,0.369736478877024
EID_16078,0.1677525158434539
EID_18895,0.2128449808367418
EID_19860,0.17373221218717572
EID_24564,0.16510476056959816
EID_21747,0.18956844690249772
EID_4659,0.1089067961517866
EID_24149,0.1425192597941372
EID_13300,0.1430494852390876
EID_16950,0.2505650710908059
EID_23778,0.1816042158467944
EID_14691,0.1663832762506266
EID_10789,0.15824001290708348
EID_5525,0.24375983279932184
EID_19424,0.3060217038977322
EID_6171,0.3942620429614742
EID_19569,0.28055360627767584
EID_4602,0.10767548426078755
EID_17919,0.22626572052546162
EID_4286,0.19713247379866025
EID_1973,0.10852483309858137
EID_25715,0.3308299061251881
EID_23385,0.17321022342782183
EID_13681,0.19427187960998812
EID_25410,0.2104826042705271
EID_18267,0.19906783483523136
EID_15252,0.30969186792972664
EID_23214,0.21438748219211495
EID_18551,0.2644539080682334
EID_2401,0.13729351451941352
EID_7609,0.3230264899693949
EID_21291,0.28907172986638785
EID_10126,0.23451910772712894
EID_19714,0.13731469446669745
EID_4911,0.23104054382956454
EID_12505,0.20103558146072598
EID_10377,0.1577220391064503
EID_3407,0.13970489047435336
EID_3386,0.17529223156527265
EID_7623,0.170903718746143
EID_19517,0.21356157109099216
EID_21782,0.24417738886103615
EID_12361,0.10197605197756668
EID_21171,0.1919872467003682
EID_17836,0.1851287019204193
EID_20286,0.16416164302870706
EID_25798,0.18313537575906885
EID_15699,0.17938094323234893
EID_17006,0.2064177215028192
EID_22476,0.10771153095903009
EID_9406,0.22768840318862416
EID_13559,0.12249202609116266
EID_1340,0.13866786973581513
EID_17848,0.20640523670900898
EID_20358,0.2135591617368392
EID_14265,0.20213513482613527
EID_9820,0.11546505527002379
EID_13755,0.1914330353933648
EID_13293,0.15138487011340557
EID_25837,0.15275731079669175
EID_20466,0.07770376097261084
EID_11032,0.29274505492142106
EID_2399,0.1650576990624149
EID_23917,0.1325002368219519
EID_17011,0.18664358060702235
EID_8967,0.19191118568293547
EID_24468,0.2613626890853642
EID_8435,0.1916344811465234
EID_17953,0.1717634427359406
EID_7140,0.16899503103370758
EID_24404,0.10681470045804416
EID_14380,0.32596428671303435
EID_1232,0.1580755029216985
EID_1573,0.3002691106176527
EID_3684,0.18416272647773194
EID_15824,0.17855696599424078
EID_9212,0.20811868260451094
EID_21121,0.17575877163102116
EID_6346,0.13365948489566082
EID_9525,0.06756434043111223
EID_9726,0.16044147689964536
EID_2526,0.28487026711224656
EID_4228,0.14265740093907978
EID_14595,0.13247908571984704
EID_15856,0.2235041884240359
EID_6768,0.2564116025602544
EID_23953,0.2885605974515725
EID_19059,0.12422002185766229
EID_5268,0.23706482777384297
EID_7619,0.21382729236429737
EID_23028,0.3270054563487678
EID_22104,0.16430635019455878
EID_10318,0.15768029869369
EID_25369,0.1182699614472846
EID_16633,0.10964841001868506
EID_15848,0.30006949983709913
EID_2240,0.23092150561621336
EID_1059,0.30863096152044045
EID_9315,0.16356386452726582
EID_15388,0.1619128111188521
EID_9984,0.11805399568960466
EID_4296,0.22833810431277535
EID_10927,0.17164629987428548
EID_25054,0.1960773859552097
EID_1884,0.10030871882207203
EID_21960,0.1727657668828696
EID_5572,0.1509980233181428
EID_16872,0.25143590555570255
EID_24525,0.2654524514048945
EID_14237,0.11258999837934557
EID_7114,0.23360501263788785
EID_7448,0.12333618905403908
EID_17668,0.1565371821609241
EID_7674,0.22709682321835017
EID_5884,0.2647106838379791
EID_13942,0.20035002041648525
EID_13098,0.24119304960840196
EID_7695,0.2318994498680594
